model,stem,cls,rel_area,detected
YOLO11n,United_States__United_States_004442,D10,0.04541,False
YOLO11n,United_States__United_States_004443,D00,0.016919,True
YOLO11n,United_States__United_States_004443,D10,0.013228,False
YOLO11n,United_States__United_States_004443,D10,0.032705,True
YOLO11n,United_States__United_States_004455,D00,0.029551,True
YOLO11n,United_States__United_States_004455,D00,0.01001,False
YOLO11n,United_States__United_States_004455,D20,0.072188,True
YOLO11n,United_States__United_States_004455,D00,0.014792,True
YOLO11n,United_States__United_States_004456,D10,0.034702,True
YOLO11n,United_States__United_States_004456,D00,0.012246,True
YOLO11n,United_States__United_States_004457,D00,0.025313,True
YOLO11n,United_States__United_States_004457,D00,0.025146,False
YOLO11n,United_States__United_States_004458,D00,0.015039,True
YOLO11n,United_States__United_States_004460,D00,0.069717,True
YOLO11n,United_States__United_States_004460,D10,0.039814,True
YOLO11n,United_States__United_States_004472,D10,0.001343,False
YOLO11n,United_States__United_States_004472,D00,0.015039,True
YOLO11n,United_States__United_States_004472,D40,0.00082,False
YOLO11n,United_States__United_States_004478,D10,0.013613,False
YOLO11n,United_States__United_States_004480,D00,0.002065,False
YOLO11n,United_States__United_States_004480,D00,0.01061,True
YOLO11n,United_States__United_States_004488,D10,0.027739,True
YOLO11n,United_States__United_States_004488,D10,0.015996,False
YOLO11n,United_States__United_States_004488,D00,0.008887,True
YOLO11n,United_States__United_States_004493,D10,0.033354,False
YOLO11n,United_States__United_States_004493,D10,0.045667,False
YOLO11n,United_States__United_States_004503,D00,0.070508,True
YOLO11n,United_States__United_States_004503,D00,0.007305,True
YOLO11n,United_States__United_States_004503,D10,0.017275,True
YOLO11n,United_States__United_States_004504,D10,0.019658,False
YOLO11n,United_States__United_States_004507,D00,0.004648,False
YOLO11n,United_States__United_States_004517,D10,0.040605,True
YOLO11n,United_States__United_States_004517,D00,0.027808,True
YOLO11n,United_States__United_States_004517,D00,0.003901,True
YOLO11n,United_States__United_States_004520,D00,0.007979,False
YOLO11n,United_States__United_States_004520,D00,0.00668,True
YOLO11n,United_States__United_States_004520,D00,0.008174,True
YOLO11n,United_States__United_States_004520,D00,0.045439,True
YOLO11n,United_States__United_States_004523,D20,0.035889,False
YOLO11n,United_States__United_States_004526,D00,0.003875,False
YOLO11n,United_States__United_States_004526,D00,0.046201,True
YOLO11n,United_States__United_States_004526,D00,0.024883,True
YOLO11n,United_States__United_States_004532,D00,0.06043,True
YOLO11n,United_States__United_States_004532,D10,0.010547,True
YOLO11n,United_States__United_States_004532,D00,0.003706,False
YOLO11n,United_States__United_States_004532,D10,0.075027,True
YOLO11n,United_States__United_States_004536,D20,0.018984,False
YOLO11n,United_States__United_States_004536,D00,0.011511,True
YOLO11n,United_States__United_States_004538,D20,0.166919,True
YOLO11n,United_States__United_States_004538,D00,0.022339,False
YOLO11n,United_States__United_States_004544,D00,0.005713,True
YOLO11n,United_States__United_States_004545,D10,0.039014,False
YOLO11n,United_States__United_States_004545,D00,0.01375,False
YOLO11n,United_States__United_States_004545,D00,0.075391,True
YOLO11n,United_States__United_States_004545,D00,0.129141,True
YOLO11n,United_States__United_States_004546,D20,0.302734,True
YOLO11n,United_States__United_States_004546,D20,0.047461,False
YOLO11n,United_States__United_States_004548,D00,0.014727,True
YOLO11n,United_States__United_States_004548,D00,0.045068,True
YOLO11n,United_States__United_States_004549,D00,0.014014,True
YOLO11n,United_States__United_States_004549,D40,0.003179,False
YOLO11n,United_States__United_States_004555,D00,0.001289,False
YOLO11n,United_States__United_States_004555,D00,0.026914,True
YOLO11n,United_States__United_States_004555,D00,0.090625,True
YOLO11n,United_States__United_States_004556,D00,0.01145,True
YOLO11n,United_States__United_States_004558,D20,0.232532,True
YOLO11n,United_States__United_States_004558,D00,0.018896,False
YOLO11n,United_States__United_States_004575,D00,0.00375,True
YOLO11n,United_States__United_States_004575,D00,0.01332,False
YOLO11n,United_States__United_States_004575,D00,0.026562,False
YOLO11n,United_States__United_States_004577,D10,0.010444,True
YOLO11n,United_States__United_States_004599,D00,0.011016,True
YOLO11n,United_States__United_States_004599,D00,0.015637,True
YOLO11n,United_States__United_States_004624,D00,0.006973,False
YOLO11n,United_States__United_States_004625,D10,0.051777,False
YOLO11n,United_States__United_States_004625,D00,0.029456,True
YOLO11n,United_States__United_States_004625,D00,0.018164,False
YOLO11n,United_States__United_States_004628,D10,0.009668,True
YOLO11n,United_States__United_States_004634,D00,0.093516,False
YOLO11n,United_States__United_States_004637,D20,0.03126,False
YOLO11n,United_States__United_States_004639,D10,0.009521,True
YOLO11n,United_States__United_States_004643,D40,0.004248,False
YOLO11n,United_States__United_States_004646,D00,0.003867,False
YOLO11n,United_States__United_States_004646,D10,0.01373,True
YOLO11n,United_States__United_States_004646,D10,0.025225,True
YOLO11n,United_States__United_States_004646,D00,0.034199,False
YOLO11n,United_States__United_States_004654,D00,0.000806,False
YOLO11n,United_States__United_States_004654,D00,0.007178,False
YOLO11n,United_States__United_States_004654,D10,0.013196,True
YOLO11n,United_States__United_States_004654,D00,0.030322,True
YOLO11n,United_States__United_States_004670,D00,0.06457,False
YOLO11n,United_States__United_States_004670,D00,0.129141,True
YOLO11n,United_States__United_States_004670,D10,0.011733,True
YOLO11n,United_States__United_States_004670,D00,0.026917,False
YOLO11n,United_States__United_States_004670,D00,0.050178,False
YOLO11n,United_States__United_States_004670,D00,0.09032,False
YOLO11n,United_States__United_States_004678,D10,0.102546,True
YOLO11n,United_States__United_States_004682,D00,0.004617,True
YOLO11n,United_States__United_States_004682,D00,0.025532,True
YOLO11n,United_States__United_States_004682,D00,0.007537,True
YOLO11n,United_States__United_States_004685,D10,0.032334,True
YOLO11n,United_States__United_States_004686,D10,0.001914,False
YOLO11n,United_States__United_States_004686,D00,0.05,True
YOLO11n,United_States__United_States_004692,D00,0.015952,False
YOLO11n,United_States__United_States_004692,D10,0.039763,False
YOLO11n,United_States__United_States_004692,D00,0.053159,True
YOLO11n,United_States__United_States_004704,D20,0.015491,False
YOLO11n,United_States__United_States_004704,D00,0.004011,False
YOLO11n,United_States__United_States_004708,D00,0.014458,True
YOLO11n,United_States__United_States_004711,D00,0.005808,False
YOLO11n,United_States__United_States_004711,D00,0.001948,False
YOLO11n,United_States__United_States_004711,D00,0.003845,True
YOLO11n,United_States__United_States_004714,D20,0.04168,False
YOLO11n,United_States__United_States_004714,D20,0.121851,True
YOLO11n,United_States__United_States_004726,D00,0.128452,True
YOLO11n,United_States__United_States_004730,D10,0.030537,True
YOLO11n,United_States__United_States_004730,D00,0.028076,False
YOLO11n,United_States__United_States_004738,D00,0.016143,True
YOLO11n,United_States__United_States_004751,D00,0.043594,True
YOLO11n,United_States__United_States_004751,D10,0.024658,False
YOLO11n,United_States__United_States_004751,D00,0.006509,True
YOLO11n,United_States__United_States_004754,D00,0.004687,False
YOLO11n,United_States__United_States_004766,D20,0.065391,False
YOLO11n,United_States__United_States_004766,D10,0.112537,True
YOLO11n,United_States__United_States_004767,D10,0.010322,True
YOLO11n,United_States__United_States_004774,D10,0.013245,True
YOLO11n,United_States__United_States_004774,D00,0.020552,True
YOLO11n,United_States__United_States_004774,D00,0.026184,False
YOLO11n,United_States__United_States_004774,D00,0.007227,False
YOLO11n,United_States__United_States_004784,D00,0.005239,True
YOLO11n,United_States__United_States_004784,D00,0.007998,False
YOLO11n,United_States__United_States_004784,D00,0.011133,True
YOLO11n,United_States__United_States_004784,D00,0.004614,True
YOLO11n,United_States__United_States_004784,D00,0.019297,True
YOLO11n,United_States__United_States_004784,D00,0.085938,True
YOLO11s,China_Drone__China_Drone_000008,D10,0.115585,True
YOLO11s,China_Drone__China_Drone_000017,D10,0.014099,True
YOLO11s,China_Drone__China_Drone_000032,D10,0.014935,True
YOLO11s,China_Drone__China_Drone_000032,D00,0.007725,False
YOLO11s,China_Drone__China_Drone_000038,D00,0.03392,False
YOLO11s,China_Drone__China_Drone_000046,D00,0.026779,True
YOLO11s,China_Drone__China_Drone_000051,D10,0.09306,True
YOLO11s,China_Drone__China_Drone_000053,D20,0.050869,False
YOLO11s,China_Drone__China_Drone_000054,D10,0.052567,True
YOLO11s,China_Drone__China_Drone_000064,D40,0.024414,False
YOLO11s,China_Drone__China_Drone_000069,D10,0.026367,False
YOLO11s,China_Drone__China_Drone_000075,D10,0.005089,True
YOLO11s,China_Drone__China_Drone_000079,D00,0.138401,True
YOLO11s,China_Drone__China_Drone_000079,D10,0.011444,True
YOLO11s,China_Drone__China_Drone_000079,D00,0.087166,False
YOLO11s,China_Drone__China_Drone_000082,D10,0.003662,False
YOLO11s,China_Drone__China_Drone_000082,D00,0.018349,False
YOLO11s,China_Drone__China_Drone_000082,D10,0.008926,True
YOLO11s,China_Drone__China_Drone_000082,D10,0.004364,False
YOLO11s,China_Drone__China_Drone_000092,D00,0.037743,True
YOLO11s,China_Drone__China_Drone_000092,D00,0.019394,True
YOLO11s,China_Drone__China_Drone_000092,D00,0.011395,False
YOLO11s,China_Drone__China_Drone_000093,D00,0.024872,True
YOLO11s,China_Drone__China_Drone_000095,D10,0.005836,True
YOLO11s,China_Drone__China_Drone_000102,D10,0.01181,True
YOLO11s,China_Drone__China_Drone_000113,D00,0.044518,True
YOLO11s,China_Drone__China_Drone_000113,D00,0.032684,False
YOLO11s,China_Drone__China_Drone_000113,D10,0.015987,True
YOLO11s,China_Drone__China_Drone_000113,D00,0.03479,True
YOLO11s,China_Drone__China_Drone_000135,D10,0.112984,True
YOLO11s,China_Drone__China_Drone_000140,D00,0.007721,False
YOLO11s,China_Drone__China_Drone_000140,D10,0.009537,True
YOLO11s,China_Drone__China_Drone_000179,D10,0.013802,True
YOLO11s,China_Drone__China_Drone_000179,D00,0.005726,False
YOLO11s,China_Drone__China_Drone_000180,D00,0.118908,True
YOLO11s,China_Drone__China_Drone_000184,D00,0.036942,True
YOLO11s,China_Drone__China_Drone_000184,D10,0.00705,False
YOLO11s,China_Drone__China_Drone_000184,D10,0.018826,True
YOLO11s,China_Drone__China_Drone_000184,D10,0.011669,False
YOLO11s,China_Drone__China_Drone_000194,D20,0.499626,False
YOLO11s,China_Drone__China_Drone_000207,D20,0.370235,True
YOLO11s,China_Drone__China_Drone_000207,D10,0.028038,False
YOLO11s,China_Drone__China_Drone_000235,D20,0.040749,False
YOLO11s,China_Drone__China_Drone_000247,D00,0.586761,True
YOLO11s,China_Drone__China_Drone_000254,D00,0.028427,False
YOLO11s,China_Drone__China_Drone_000254,D00,0.047905,True
YOLO11s,China_Drone__China_Drone_000264,D10,0.016388,False
YOLO11s,China_Drone__China_Drone_000264,D00,0.0093,True
YOLO11s,China_Drone__China_Drone_000267,D10,0.004539,False
YOLO11s,China_Drone__China_Drone_000267,D10,0.001602,False
YOLO11s,China_Drone__China_Drone_000268,D10,0.00935,False
YOLO11s,China_Drone__China_Drone_000279,D20,0.10025,False
YOLO11s,China_Drone__China_Drone_000287,D00,0.076904,True
YOLO11s,China_Drone__China_Drone_000299,D10,0.036087,True
YOLO11s,China_Drone__China_Drone_000299,D10,0.016491,False
YOLO11s,China_Drone__China_Drone_000300,D00,0.072124,True
YOLO11s,China_Drone__China_Drone_000317,D10,0.005959,True
YOLO11s,China_Drone__China_Drone_000317,D10,0.010994,True
YOLO11s,China_Drone__China_Drone_000318,D00,0.03624,True
YOLO11s,China_Drone__China_Drone_000345,D00,0.006695,False
YOLO11s,China_Drone__China_Drone_000345,D20,0.154877,False
YOLO11s,China_Drone__China_Drone_000357,D00,0.083656,True
YOLO11s,China_Drone__China_Drone_000360,D00,0.014282,True
YOLO11s,China_Drone__China_Drone_000363,D10,0.36042,False
YOLO11s,China_Drone__China_Drone_000392,D10,0.049164,True
YOLO11s,China_Drone__China_Drone_000392,D00,0.036186,True
YOLO11s,China_Drone__China_Drone_000392,D10,0.010609,True
YOLO11s,China_Drone__China_Drone_000392,D10,0.021172,True
YOLO11s,China_Drone__China_Drone_000404,D40,0.0149,True
YOLO11s,China_Drone__China_Drone_000404,D40,0.002136,False
YOLO11s,China_Drone__China_Drone_000405,D00,0.117897,True
YOLO11s,China_Drone__China_Drone_000406,D00,0.025658,False
YOLO11s,China_Drone__China_Drone_000410,D00,0.016983,True
YOLO11s,China_Drone__China_Drone_000411,D00,0.010681,True
YOLO11s,China_Drone__China_Drone_000411,D10,0.010216,False
YOLO11s,China_Drone__China_Drone_000411,D00,0.011009,False
YOLO11s,China_Drone__China_Drone_000416,D10,0.002529,True
YOLO11s,China_Drone__China_Drone_000416,D10,0.031242,True
YOLO11s,China_Drone__China_Drone_000429,D10,0.018478,True
YOLO11s,China_Drone__China_Drone_000429,D00,0.010441,True
YOLO11s,China_Drone__China_Drone_000430,D10,0.008518,True
YOLO11s,China_Drone__China_Drone_000431,D10,0.062943,True
YOLO11s,China_Drone__China_Drone_000440,D00,0.052929,False
YOLO11s,China_Drone__China_Drone_000442,D10,0.009224,True
YOLO11s,China_Drone__China_Drone_000452,D10,0.035622,False
YOLO11s,China_Drone__China_Drone_000454,D10,0.034218,False
YOLO11s,China_Drone__China_Drone_000471,D00,0.013504,False
YOLO11s,China_Drone__China_Drone_000481,D00,0.01722,True
YOLO11s,China_Drone__China_Drone_000493,D00,0.064224,False
YOLO11s,China_Drone__China_Drone_000503,D40,0.013718,True
YOLO11s,China_Drone__China_Drone_000503,D40,0.004326,False
YOLO11s,China_Drone__China_Drone_000503,D40,0.008789,True
YOLO11s,China_Drone__China_Drone_000506,D10,0.023415,False
YOLO11s,China_Drone__China_Drone_000515,D10,0.086334,False
YOLO11s,China_Drone__China_Drone_000515,D00,0.013481,False
