model,stem,cls,conf,rel_area,best_iou,kind
YOLO11s,China_MotorBike__China_MotorBike_001749,D10,0.6107,0.073611,0.8798,TP
YOLO11s,China_MotorBike__China_MotorBike_001749,D00,0.5684,0.053805,0.9014,TP
YOLO11s,China_MotorBike__China_MotorBike_001749,D10,0.3923,0.107173,0.5536,TP
YOLO11s,China_MotorBike__China_MotorBike_001749,D10,0.333,0.159906,0.6477,FP_duplicate
YOLO11s,China_MotorBike__China_MotorBike_001749,D10,0.3242,0.052564,0.7462,FP_duplicate
YOLO11s,China_MotorBike__China_MotorBike_001749,D10,0.3166,0.025729,0.3661,FP_localization
YOLO11s,China_MotorBike__China_MotorBike_001749,D10,0.3124,0.077519,0.3956,FP_localization
YOLO11s,China_MotorBike__China_MotorBike_001749,D10,0.2669,0.036605,0.1738,FP_localization
YOLO11s,China_MotorBike__China_MotorBike_001751,D00,0.5919,0.103098,0.9376,TP
YOLO11s,China_MotorBike__China_MotorBike_001751,D00,0.5232,0.290484,0.3096,FP_localization
YOLO11s,China_MotorBike__China_MotorBike_001751,D00,0.2711,0.205253,0.275,FP_localization
YOLO11s,China_MotorBike__China_MotorBike_001753,D00,0.6292,0.099409,0.8562,TP
YOLO11s,China_MotorBike__China_MotorBike_001753,D00,0.3082,0.341732,0.8505,TP
YOLO11s,China_MotorBike__China_MotorBike_001758,D00,0.4743,0.064272,0.4963,FP_localization
YOLO11s,China_MotorBike__China_MotorBike_001758,D00,0.4248,0.017628,0.3274,FP_localization
YOLO11s,China_MotorBike__China_MotorBike_001760,D00,0.5301,0.116515,0.9085,TP
YOLO11s,China_MotorBike__China_MotorBike_001760,D10,0.4296,0.018814,0.2373,FP_localization
YOLO11s,China_MotorBike__China_MotorBike_001760,D00,0.3439,0.170777,0.6199,FP_duplicate
YOLO11s,China_MotorBike__China_MotorBike_001760,D00,0.3024,0.105042,0.6047,FP_duplicate
YOLO11s,China_MotorBike__China_MotorBike_001765,D20,0.5298,0.224692,0.3919,FP_localization
YOLO11s,China_MotorBike__China_MotorBike_001765,D20,0.4711,0.328519,0.9561,TP
YOLO11s,China_MotorBike__China_MotorBike_001765,D20,0.2734,0.221249,0.6513,FP_duplicate
YOLO11s,China_MotorBike__China_MotorBike_001773,D10,0.5165,0.018101,0.2287,FP_localization
YOLO11s,China_MotorBike__China_MotorBike_001773,D10,0.3951,0.007614,0.0793,FP_background
YOLO11s,China_MotorBike__China_MotorBike_001782,D00,0.4994,0.061193,0.845,TP
YOLO11s,China_MotorBike__China_MotorBike_001786,D00,0.5159,0.069784,0.5813,TP
YOLO11s,China_MotorBike__China_MotorBike_001786,D00,0.2391,0.0745,0.749,FP_duplicate
YOLO11s,China_MotorBike__China_MotorBike_001810,D10,0.3861,0.268537,0.7334,FP_classification
YOLO11s,China_MotorBike__China_MotorBike_001810,D10,0.2889,0.35784,0.7389,FP_classification
YOLO11s,China_MotorBike__China_MotorBike_001811,D40,0.8954,0.003742,0.8195,TP
YOLO11s,China_MotorBike__China_MotorBike_001829,D00,0.5619,0.122396,0.6881,TP
YOLO11s,China_MotorBike__China_MotorBike_001838,D00,0.4624,0.049768,0.2247,FP_localization
YOLO11s,China_MotorBike__China_MotorBike_001838,D00,0.3137,0.114356,0.2301,FP_localization
YOLO11s,China_MotorBike__China_MotorBike_001840,D00,0.4649,0.130126,0.5754,TP
YOLO11s,China_MotorBike__China_MotorBike_001842,D40,0.7115,0.002357,0.7257,TP
YOLO11s,China_MotorBike__China_MotorBike_001842,D10,0.6073,0.076584,0.606,TP
YOLO11s,China_MotorBike__China_MotorBike_001842,D10,0.3014,0.001821,0.0,FP_background
YOLO11s,China_MotorBike__China_MotorBike_001842,D00,0.2662,0.007303,0.7412,TP
YOLO11s,China_MotorBike__China_MotorBike_001842,D10,0.2521,0.031458,0.5215,FP_duplicate
YOLO11s,China_MotorBike__China_MotorBike_001846,D00,0.5374,0.080921,0.7328,TP
YOLO11s,China_MotorBike__China_MotorBike_001846,D00,0.2372,0.074507,0.6994,FP_duplicate
YOLO11s,China_MotorBike__China_MotorBike_001859,D10,0.5925,0.1075,0.9025,TP
YOLO11s,China_MotorBike__China_MotorBike_001859,D10,0.4042,0.057657,0.5858,FP_duplicate
YOLO11s,China_MotorBike__China_MotorBike_001879,D20,0.3798,0.05151,0.3454,FP_localization
YOLO11s,China_MotorBike__China_MotorBike_001879,D00,0.291,0.050505,0.5763,TP
YOLO11s,China_MotorBike__China_MotorBike_001881,D10,0.544,0.105446,0.6637,TP
YOLO11s,China_MotorBike__China_MotorBike_001881,D00,0.4031,0.269145,0.7028,TP
YOLO11s,China_MotorBike__China_MotorBike_001881,D10,0.3976,0.100658,0.8149,FP_duplicate
YOLO11s,China_MotorBike__China_MotorBike_001881,D00,0.3947,0.342018,0.8897,FP_duplicate
YOLO11s,China_MotorBike__China_MotorBike_001881,D00,0.3932,0.0016,0.6621,TP
YOLO11s,China_MotorBike__China_MotorBike_001881,D10,0.3719,0.062139,0.6116,FP_duplicate
YOLO11s,China_MotorBike__China_MotorBike_001918,D20,0.6242,0.26998,0.7684,TP
YOLO11s,China_MotorBike__China_MotorBike_001921,D00,0.6016,0.002201,0.6375,TP
YOLO11s,China_MotorBike__China_MotorBike_001921,D10,0.492,0.101743,0.5731,TP
YOLO11s,China_MotorBike__China_MotorBike_001921,D10,0.3816,0.105605,0.6811,FP_duplicate
YOLO11s,China_MotorBike__China_MotorBike_001921,D10,0.3603,0.077137,0.4961,FP_localization
YOLO11s,China_MotorBike__China_MotorBike_001921,D10,0.2857,0.050871,0.4427,FP_localization
YOLO11s,China_MotorBike__China_MotorBike_001929,D00,0.5212,0.170889,0.1734,FP_localization
YOLO11s,China_MotorBike__China_MotorBike_001929,D00,0.5184,0.061999,0.3058,FP_localization
YOLO11s,China_MotorBike__China_MotorBike_001929,D00,0.3057,0.080732,0.3119,FP_localization
YOLO11s,China_MotorBike__China_MotorBike_001929,D00,0.2564,0.047101,0.6828,TP
YOLO11s,China_MotorBike__China_MotorBike_001929,D00,0.2412,0.06275,0.8972,FP_duplicate
YOLO11s,China_MotorBike__China_MotorBike_001961,D10,0.5825,0.127631,0.8194,TP
YOLO11s,China_MotorBike__China_MotorBike_001961,D10,0.4096,0.013535,0.0,FP_background
YOLO11s,China_MotorBike__China_MotorBike_001961,D10,0.4086,0.169335,0.7961,FP_duplicate
YOLO11s,China_MotorBike__China_MotorBike_001961,D10,0.3227,0.108578,0.639,FP_duplicate
YOLO11s,China_MotorBike__China_MotorBike_001966,D00,0.7094,0.207349,0.7298,TP
YOLO11s,China_MotorBike__China_MotorBike_001966,D00,0.4463,0.05937,0.8587,TP
YOLO11s,China_MotorBike__China_MotorBike_001966,D00,0.3286,0.327216,0.4682,FP_localization
YOLO11s,China_MotorBike__China_MotorBike_001966,D00,0.2562,0.127763,0.5925,TP
YOLO11s,China_MotorBike__China_MotorBike_001967,D00,0.4471,0.045714,0.463,FP_localization
YOLO11s,China_MotorBike__China_MotorBike_001973,D10,0.6517,0.107733,0.5696,TP
YOLO11s,China_MotorBike__China_MotorBike_001973,D00,0.6305,0.067961,0.7089,TP
YOLO11s,China_MotorBike__China_MotorBike_001973,D00,0.6094,0.125633,0.3859,FP_localization
YOLO11s,China_MotorBike__China_MotorBike_001973,D00,0.3721,0.03292,0.4626,FP_localization
YOLO11s,China_MotorBike__China_MotorBike_001973,D00,0.3645,0.05723,0.7424,TP
YOLO11s,Czech__Czech_000133,D40,0.3604,0.002,0.0,FP_background
YOLO11s,Czech__Czech_000204,D00,0.5815,0.032164,0.7557,TP
YOLO11s,Czech__Czech_000204,D00,0.2726,0.019552,0.5261,TP
YOLO11s,Czech__Czech_000248,D20,0.2513,0.073412,0.4767,FP_localization
YOLO11s,Czech__Czech_000293,D40,0.2611,0.008865,0.8103,TP
YOLO11s,Czech__Czech_000293,D40,0.2416,0.008629,0.4056,FP_localization
YOLO11s,Czech__Czech_000309,D00,0.3409,0.035121,0.0,FP_background
YOLO11s,Czech__Czech_000426,D00,0.3837,0.006822,0.407,FP_localization
YOLO11s,Czech__Czech_000553,D10,0.2597,0.012168,0.6863,TP
YOLO11s,Czech__Czech_000553,D10,0.242,0.017491,0.6798,FP_duplicate
YOLO11s,Czech__Czech_000594,D20,0.3262,0.050107,0.6962,TP
YOLO11s,Czech__Czech_000599,D40,0.2474,0.006156,0.0673,FP_background
YOLO11s,Czech__Czech_000677,D00,0.4793,0.004038,0.4719,FP_localization
YOLO11s,Czech__Czech_000737,D00,0.3155,0.003691,0.4063,FP_localization
YOLO11s,Czech__Czech_000742,D20,0.3018,0.068114,0.7012,TP
YOLO11s,Czech__Czech_000774,D00,0.473,0.058673,0.0,FP_background
YOLO11s,Czech__Czech_000814,D00,0.4485,0.008765,0.7991,TP
YOLO11s,Czech__Czech_000814,D20,0.2863,0.030793,0.4917,FP_background
YOLO11s,Czech__Czech_000900,D00,0.5404,0.005242,0.5418,TP
YOLO11s,Czech__Czech_000928,D40,0.3143,0.007943,0.249,FP_background
YOLO11s,Czech__Czech_000928,D00,0.2791,0.018907,0.5769,TP
YOLO11s,Czech__Czech_000948,D00,0.2872,0.013442,0.5673,TP
YOLO11s,Czech__Czech_000996,D00,0.339,0.008828,0.0,FP_background
YOLO11s,Czech__Czech_001003,D00,0.558,0.010386,0.6905,TP
YOLO11s,Czech__Czech_001019,D00,0.2905,0.038011,0.0,FP_background
YOLO11s,Czech__Czech_001028,D00,0.6174,0.007795,0.8651,TP
YOLO11s,Czech__Czech_001090,D10,0.2742,0.01559,0.7603,TP
YOLO11s,Czech__Czech_001108,D00,0.3661,0.018499,0.8094,TP
YOLO11s,Czech__Czech_001120,D00,0.455,0.025541,0.0864,FP_background
YOLO11s,Czech__Czech_001120,D20,0.2903,0.024203,0.4649,FP_background
YOLO11s,Czech__Czech_001152,D00,0.2882,0.020247,0.5175,TP
YOLO11s,Czech__Czech_001256,D00,0.6134,0.011129,0.6719,TP
YOLO11s,Czech__Czech_001256,D00,0.3074,0.017129,0.8214,FP_duplicate
YOLO11s,Czech__Czech_001296,D00,0.317,0.015393,0.3378,FP_localization
YOLO11s,Czech__Czech_001296,D00,0.3089,0.010422,0.4989,FP_localization
YOLO11s,Czech__Czech_001302,D20,0.3306,0.057943,0.6507,TP
YOLO11s,Czech__Czech_001383,D00,0.3646,0.014481,0.7726,TP
YOLO11s,Czech__Czech_001424,D00,0.4503,0.025812,0.7467,TP
YOLO11s,Czech__Czech_001546,D20,0.2395,0.014096,0.4976,FP_background
YOLO11s,Czech__Czech_001596,D00,0.3961,0.006279,0.1932,FP_localization
YOLO11s,Czech__Czech_001596,D00,0.2705,0.005305,0.1929,FP_localization
YOLO11s,Czech__Czech_001596,D00,0.2494,0.008985,0.2396,FP_localization
YOLO11s,Czech__Czech_001648,D10,0.2875,0.028425,0.8193,TP
YOLO11s,Czech__Czech_001648,D10,0.2798,0.058191,0.4002,FP_localization
YOLO11s,Czech__Czech_001657,D40,0.3171,0.00477,0.0,FP_background
YOLO11s,Czech__Czech_001657,D10,0.2468,0.059493,0.0,FP_background
YOLO11s,Czech__Czech_001658,D20,0.3103,0.030186,0.7485,FP_classification
YOLO11s,Czech__Czech_001662,D00,0.5719,0.016047,0.6638,TP
YOLO11s,Czech__Czech_001682,D10,0.2741,0.037073,0.0,FP_background
YOLO11s,Czech__Czech_001682,D10,0.2507,0.025943,0.0,FP_background
YOLO11s,Czech__Czech_001726,D00,0.2954,0.04473,0.6484,TP
YOLO11s,Czech__Czech_001825,D00,0.368,0.010075,0.4398,FP_localization
YOLO11s,Czech__Czech_001860,D00,0.3304,0.014538,0.4287,FP_localization
YOLO11s,Czech__Czech_001860,D00,0.3264,0.034104,0.7319,TP
YOLO11s,Czech__Czech_001860,D00,0.2694,0.020347,0.6134,FP_duplicate
YOLO11s,Czech__Czech_002041,D00,0.6682,0.033317,0.7319,TP
YOLO11s,Czech__Czech_002041,D10,0.3607,0.011532,0.8568,TP
YOLO11s,Czech__Czech_002145,D00,0.4759,0.019768,0.6333,FP_classification
YOLO11s,Czech__Czech_002255,D00,0.5654,0.03348,0.8657,TP
YOLO11s,Czech__Czech_002285,D00,0.3067,0.042774,0.5917,TP
YOLO11s,Czech__Czech_002294,D00,0.3671,0.00721,0.5199,TP
YOLO11s,Czech__Czech_002294,D00,0.3546,0.004494,0.484,FP_localization
YOLO11s,Czech__Czech_002300,D00,0.2509,0.019847,0.5034,TP
YOLO11s,Czech__Czech_002328,D00,0.2803,0.018335,0.6531,TP
YOLO11s,Czech__Czech_002328,D40,0.2609,0.004072,0.0,FP_background
YOLO11s,Czech__Czech_002382,D00,0.4931,0.014199,0.0,FP_background
YOLO11s,Czech__Czech_002424,D10,0.3089,0.006924,0.5336,TP
YOLO11s,Czech__Czech_002463,D00,0.5292,0.010918,0.725,TP
YOLO11s,Czech__Czech_002612,D40,0.2633,0.003005,0.5049,TP
YOLO11s,Czech__Czech_002640,D00,0.6785,0.011988,0.8219,TP
YOLO11s,Czech__Czech_002640,D00,0.2811,0.04681,0.0,FP_background
YOLO11s,Czech__Czech_002647,D00,0.3046,0.002863,0.0,FP_background
YOLO11s,Czech__Czech_002647,D00,0.2995,0.010936,0.4432,FP_localization
YOLO11s,Czech__Czech_002662,D10,0.251,0.005398,0.6083,TP
YOLO11s,Czech__Czech_002662,D00,0.2507,0.015306,0.5626,TP
YOLO11s,Czech__Czech_002665,D00,0.2516,0.005284,0.0,FP_background
YOLO11s,Czech__Czech_002673,D10,0.3265,0.009885,0.331,FP_localization
YOLO11s,Czech__Czech_002694,D00,0.5146,0.01569,0.8471,TP
YOLO11s,Czech__Czech_002794,D10,0.254,0.018427,0.7218,TP
YOLO11s,Czech__Czech_002909,D00,0.3968,0.004822,0.0,FP_background
YOLO11s,Czech__Czech_002958,D00,0.3191,0.017036,0.8634,TP
YOLO11s,Czech__Czech_002998,D10,0.4512,0.009338,0.6705,TP
YOLO11s,Czech__Czech_002998,D10,0.3422,0.008063,0.585,TP
YOLO11s,Czech__Czech_002998,D00,0.2883,0.004732,0.6464,TP
YOLO11s,Czech__Czech_003121,D00,0.5259,0.017775,0.682,TP
YOLO11s,Czech__Czech_003151,D00,0.2859,0.01252,0.8165,TP
YOLO11s,Czech__Czech_003185,D00,0.4044,0.003583,0.0,FP_background
YOLO11s,Czech__Czech_003216,D40,0.3661,0.00219,0.0,FP_background
YOLO11s,Czech__Czech_003216,D40,0.2386,0.005309,0.0,FP_background
YOLO11s,Czech__Czech_003377,D40,0.2635,0.002539,0.2224,FP_background
YOLO11s,Czech__Czech_003444,D00,0.5895,0.017208,0.6475,TP
YOLO11s,Czech__Czech_003444,D00,0.3804,0.019646,0.8648,TP
YOLO11s,Czech__Czech_003481,D00,0.2439,0.007128,0.0,FP_background
YOLO11s,Czech__Czech_003512,D10,0.4854,0.008009,0.7836,TP
YOLO11s,Czech__Czech_003565,D40,0.4275,0.001721,0.6353,TP
YOLO11s,Czech__Czech_003565,D20,0.3862,0.048341,0.5303,TP
YOLO11s,India__India_000005,D00,0.3148,0.007515,0.0,FP_background
YOLO11s,India__India_000052,D40,0.4616,0.008133,0.4018,FP_localization
YOLO11s,India__India_000052,D40,0.315,0.007277,0.2166,FP_localization
YOLO11s,India__India_000052,D00,0.24,0.148547,0.014,FP_background
YOLO11s,India__India_000188,D40,0.2811,0.042454,0.0,FP_background
YOLO11s,India__India_000193,D20,0.319,0.140027,0.3325,FP_background
YOLO11s,India__India_000279,D40,0.4952,0.167735,0.0,FP_background
YOLO11s,India__India_000283,D20,0.3896,0.237588,0.722,TP
YOLO11s,India__India_000368,D40,0.555,0.002209,0.6691,TP
YOLO11s,India__India_000368,D40,0.4622,0.000759,0.3905,FP_localization
YOLO11s,India__India_000368,D40,0.3581,0.007599,0.543,TP
YOLO11s,India__India_000368,D40,0.3409,0.01949,0.6334,FP_duplicate
YOLO11s,India__India_000368,D40,0.2677,0.004971,0.3954,FP_localization
YOLO11s,India__India_000412,D20,0.3744,0.14,0.1209,FP_background
YOLO11s,India__India_000428,D00,0.271,0.008852,0.7963,TP
YOLO11s,India__India_000483,D20,0.2876,0.147413,0.5348,TP
YOLO11s,India__India_000494,D00,0.314,0.012258,0.7978,TP
YOLO11s,India__India_000543,D00,0.4141,0.039381,0.0,FP_background
YOLO11s,India__India_000543,D20,0.2372,0.212749,0.0,FP_background
YOLO11s,India__India_000548,D20,0.3363,0.138333,0.602,TP
YOLO11s,India__India_000561,D00,0.4961,0.004718,0.507,TP
YOLO11s,India__India_000561,D00,0.2823,0.016313,0.0,FP_background
YOLO11s,India__India_000563,D20,0.4748,0.030138,0.155,FP_localization
YOLO11s,India__India_000563,D20,0.2776,0.150082,0.7315,TP
YOLO11s,India__India_000575,D40,0.5945,0.015117,0.7791,TP
YOLO11s,India__India_000575,D40,0.4216,0.010411,0.7253,TP
YOLO11s,India__India_000580,D20,0.3257,0.119829,0.7156,TP
YOLO11s,India__India_000595,D20,0.36,0.251572,0.0541,FP_background
YOLO11s,India__India_000595,D40,0.2776,0.015349,0.7712,TP
YOLO11s,India__India_000609,D20,0.3265,0.201751,0.8562,TP
YOLO11s,India__India_000620,D40,0.3228,0.020877,0.0,FP_background
YOLO11s,India__India_000646,D20,0.483,0.158035,0.672,TP
YOLO11s,India__India_000684,D40,0.5091,0.132854,0.497,FP_localization
YOLO11s,India__India_000684,D40,0.3922,0.110579,0.6398,TP
YOLO11s,India__India_000684,D40,0.2999,0.138833,0.3886,FP_localization
YOLO11s,India__India_000808,D40,0.2835,0.048279,0.6081,TP
YOLO11s,India__India_000808,D20,0.2684,0.147992,0.2649,FP_localization
YOLO11s,India__India_000808,D40,0.259,0.016079,0.4114,FP_localization
YOLO11s,India__India_000891,D20,0.4215,0.211846,0.7312,TP
YOLO11s,India__India_000917,D20,0.2472,0.262417,0.4585,FP_localization
YOLO11s,India__India_000922,D20,0.248,0.181609,0.739,TP
YOLO11s,India__India_000936,D20,0.3605,0.141673,0.5116,TP
YOLO11s,India__India_000964,D00,0.4341,0.11091,0.8174,TP
YOLO11s,India__India_000964,D00,0.3914,0.012779,0.322,FP_localization
YOLO11s,India__India_000964,D00,0.391,0.006195,0.6456,TP
YOLO11s,India__India_000971,D20,0.442,0.225237,0.2967,FP_localization
YOLO11s,India__India_000991,D20,0.2606,0.128039,0.5135,TP
YOLO11s,India__India_000994,D20,0.5886,0.020082,0.7833,TP
YOLO11s,India__India_000994,D40,0.3721,0.001932,0.5836,TP
YOLO11s,India__India_001023,D20,0.3378,0.219778,0.4121,FP_localization
YOLO11s,India__India_001042,D20,0.5257,0.051671,0.7795,TP
YOLO11s,India__India_001056,D40,0.4988,0.151552,0.9128,TP
YOLO11s,India__India_001056,D00,0.3645,0.043021,0.609,TP
YOLO11s,India__India_001056,D40,0.3123,0.121633,0.7244,FP_duplicate
YOLO11s,India__India_001056,D40,0.2826,0.006216,0.6362,TP
YOLO11s,India__India_001069,D40,0.3336,0.20132,0.7402,TP
YOLO11s,India__India_001069,D40,0.3025,0.15158,0.5917,FP_duplicate
YOLO11s,India__India_001069,D00,0.2691,0.014805,0.2747,FP_background
YOLO11s,India__India_001103,D00,0.6172,0.007481,0.8584,TP
YOLO11s,India__India_001125,D20,0.25,0.195284,0.1757,FP_background
YOLO11s,India__India_001125,D40,0.2431,0.069165,0.4648,FP_localization
YOLO11s,India__India_001138,D20,0.4548,0.037977,0.7514,TP
YOLO11s,India__India_001138,D20,0.3616,0.065128,0.5596,FP_duplicate
YOLO11s,India__India_001141,D40,0.6221,0.004794,0.7343,TP
YOLO11s,India__India_001141,D20,0.4716,0.226965,0.743,TP
YOLO11s,India__India_001141,D40,0.3226,0.002142,0.787,TP
YOLO11s,India__India_001143,D20,0.4093,0.164083,0.4946,FP_localization
YOLO11s,India__India_001144,D00,0.2601,0.017577,0.0,FP_background
YOLO11s,India__India_001176,D40,0.5465,0.143224,0.4639,FP_localization
YOLO11s,India__India_001176,D40,0.4192,0.201366,0.3043,FP_localization
YOLO11s,India__India_001176,D40,0.3916,0.114209,0.5817,TP
YOLO11s,India__India_001176,D40,0.2701,0.05938,0.6624,FP_duplicate
YOLO11s,India__India_001176,D40,0.2546,0.152243,0.1641,FP_localization
YOLO11s,India__India_001176,D40,0.2499,0.142688,0.2353,FP_localization
YOLO11s,India__India_001232,D20,0.4486,0.201994,0.6018,TP
YOLO11s,India__India_001232,D20,0.3174,0.164371,0.4296,FP_localization
YOLO11s,India__India_001232,D20,0.3087,0.230794,0.4803,FP_localization
YOLO11s,India__India_001253,D20,0.6858,0.224978,0.7284,TP
YOLO11s,India__India_001266,D40,0.3214,0.004948,0.7164,TP
YOLO11s,India__India_001268,D00,0.2713,0.010061,0.0,FP_background
YOLO11s,India__India_001291,D20,0.2459,0.223544,0.4336,FP_localization
YOLO11s,India__India_001306,D00,0.3957,0.099935,0.0,FP_background
YOLO11s,India__India_001431,D20,0.3641,0.230343,0.0,FP_background
YOLO11s,India__India_001432,D20,0.3601,0.205312,0.7009,TP
YOLO11s,India__India_001450,D20,0.6427,0.074582,0.7053,TP
YOLO11s,India__India_001450,D00,0.3939,0.008572,0.7354,TP
YOLO11s,India__India_001493,D40,0.3233,0.010024,0.5817,TP
YOLO11s,India__India_001541,D00,0.4741,0.020416,0.7732,TP
YOLO11s,India__India_001574,D20,0.5024,0.17713,0.8032,TP
YOLO11s,India__India_001580,D40,0.309,0.009273,0.7648,TP
YOLO11s,India__India_001599,D20,0.2581,0.240225,0.6719,TP
YOLO11s,India__India_001623,D20,0.3859,0.031632,0.7867,TP
YOLO11s,India__India_001625,D40,0.3351,0.002811,0.5314,TP
YOLO11s,India__India_001625,D40,0.2813,0.182437,0.0,FP_background
YOLO11s,India__India_001630,D20,0.4064,0.237675,0.8848,TP
YOLO11s,India__India_001687,D40,0.6606,0.003017,0.7953,TP
YOLO11s,India__India_001687,D40,0.5538,0.002282,0.6423,TP
YOLO11s,India__India_001687,D40,0.2988,0.005741,0.7257,TP
YOLO11s,India__India_001687,D20,0.2873,0.141655,0.3818,FP_localization
YOLO11s,India__India_001709,D20,0.2607,0.084148,0.7777,TP
YOLO11s,India__India_001716,D20,0.261,0.085668,0.4406,FP_background
YOLO11s,India__India_001716,D20,0.2538,0.132673,0.3664,FP_background
YOLO11s,India__India_001744,D40,0.5574,0.002044,0.6508,TP
YOLO11s,India__India_001744,D40,0.5405,0.005453,0.5731,TP
YOLO11s,India__India_001786,D40,0.531,0.002116,0.0365,FP_background
YOLO11s,India__India_001787,D20,0.3953,0.025738,0.7004,TP
YOLO11s,India__India_001821,D40,0.5298,0.15063,0.8902,TP
YOLO11s,India__India_001821,D40,0.502,0.222911,0.5917,FP_duplicate
YOLO11s,India__India_001821,D40,0.2907,0.304649,0.3941,FP_localization
YOLO11s,India__India_001832,D20,0.4761,0.093859,0.6652,TP
YOLO11s,India__India_001832,D20,0.3958,0.069876,0.4862,FP_localization
YOLO11s,India__India_001844,D20,0.2599,0.125636,0.6756,TP
YOLO11s,India__India_001865,D20,0.3356,0.036391,0.5388,TP
YOLO11s,India__India_001881,D20,0.5884,0.21164,0.8127,TP
YOLO11s,India__India_001887,D20,0.563,0.231788,0.8336,TP
YOLO11s,India__India_001970,D20,0.3599,0.15248,0.0,FP_background
YOLO11s,India__India_001982,D20,0.3414,0.148263,0.7139,TP
YOLO11s,India__India_001982,D20,0.2549,0.197279,0.714,FP_duplicate
YOLO11s,India__India_002007,D00,0.41,0.014875,0.5942,TP
YOLO11s,India__India_002030,D20,0.408,0.327617,0.5278,TP
YOLO11s,India__India_002184,D00,0.3237,0.022957,0.6461,TP
YOLO11s,India__India_002201,D40,0.3653,0.001591,0.6572,TP
YOLO11s,India__India_002201,D20,0.3117,0.166276,0.3877,FP_localization
YOLO11s,India__India_002201,D40,0.2398,0.001754,0.0097,FP_background
YOLO11s,India__India_002227,D40,0.519,0.008369,0.6853,TP
YOLO11s,India__India_002227,D40,0.295,0.059683,0.8214,TP
YOLO11s,India__India_002275,D40,0.4031,0.142082,0.0,FP_background
YOLO11s,India__India_002278,D40,0.2896,0.004628,0.0,FP_background
YOLO11s,India__India_002376,D40,0.7294,0.031567,0.7892,TP
YOLO11s,India__India_002376,D40,0.5788,0.008811,0.7725,TP
YOLO11s,India__India_002390,D40,0.2746,0.00343,0.8299,TP
YOLO11s,India__India_002401,D20,0.3444,0.163287,0.0,FP_background
YOLO11s,India__India_002437,D20,0.3242,0.065259,0.7442,TP
YOLO11s,India__India_002541,D40,0.2579,0.003703,0.0,FP_background
YOLO11s,India__India_002553,D20,0.3001,0.140925,0.8932,TP
YOLO11s,India__India_002582,D20,0.6032,0.072081,0.7093,TP
YOLO11s,India__India_002582,D00,0.3432,0.12056,0.0,FP_background
YOLO11s,India__India_002594,D20,0.4573,0.074483,0.3618,FP_localization
YOLO11s,India__India_002594,D20,0.3141,0.02431,0.5758,TP
YOLO11s,India__India_002594,D20,0.2738,0.146385,0.2239,FP_localization
